Title,Authors,Journal
Evidence that transcranial direct current stimulation (tDCS) generates little-to-no reliable neurophysiologic effect beyond MEP amplitude modulation in healthy human subjects: A systematic review,"Horvath, Jared Cooney; Forte, Jason D; Carter, Olivia.","Neuropsychologia Vol. 66,  (Jan 2015): 213-236."
Source localization of event-related brain activity elicited by food and nonfood odors,"Iannilli, E; Sorokowska, A; Zhigang, Z; Haehner, A; Warr, J; et al.","Neuroscience Vol. 289,  (March 2015): 99-105."
"Binge drinking, depression, and electrocortical responses to emotional images","Connell, Arin M; Patton, Emily; McKillop, Hannah.","Psychology of Addictive Behaviors Vol. 29, Iss. 3,  (Sep 2015): 673-682."
"Differences between target and non-target probe processing - Combined evidence from fMRI, EEG and fMRI-constrained source analysis","Galashan, Daniela; Fehr, Thorsten; Herrmann, Manfred.","NeuroImage Vol. 111,  (May 2015): 289-299."
Experimental sleep restriction facilitates pain and electrically induced cortical responses,"Matre, Dagfinn; Hu, Li; Viken, Leif A; Hjelle, Ingri B; Wigemyr, Monica; et al.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 38, Iss. 10,  (Oct 1, 2015): 1607-1617."
The classic P300 encodes a build‐to‐threshold decision variable,"Twomey, Deirdre M; Murphy, Peter R; Kelly, Simon P; O'Connell, Redmond G.","European Journal of Neuroscience Vol. 42, Iss. 1,  (Jul 2015): 1636-1643."
"Low voltage alpha EEG phenotype is associated with reduced amplitudes of alpha event-related oscillations, increased cortical phase synchrony, and a low level of response to alcohol","Ehlers, Cindy L; Wills, Derek N; Phillips, Evelyn; Havstad, James.","International Journal of Psychophysiology Vol. 98, Iss. 1,  (Oct 2015): 65-75."
EEG potentials associated with artificial grammar learning in the primate brain,"Attaheri, Adam; Kikuchi, Yukiko; Milne, Alice E; Wilson, Benjamin; Alter, Kai; et al.","Brain and Language Vol. 148,  (Sep 2015): 74-80."
Predictive processing of pitch trends in newborn infants,"Haden, Gabor P; Nemeth, Renata; Torok, Miklos; Winkler, Istvan.","Brain Research Vol. 1626,  (20151100): 14-20."
Processing Cantonese lexical tones: Evidence from oddball paradigms,"Jia, S; Tsang, Y-K; Huang, J; Chen, H-C.","Neuroscience Vol. 305,  (20151000): 351-360."
Audiovisual perception of natural speech is impaired in adult dyslexics: An ERP study,"Ruesseler, J; Gerth, I; Heldmann, M; Muente, T F.","Neuroscience Vol. 287,  (Feb 2015): 55-65."
Increased reaction time variability in attention‐deficit hyperactivity disorder as a response‐related phenomenon: Evidence from single‐trial event‐related potentials,"Saville, Christopher W. N; Feige, Bernd; Kluckert, Christian; Bender, Stephan; Biscaldi, Monica; et al.","Journal of Child Psychology and Psychiatry Vol. 56, Iss. 7,  (Jul 2015): 801-813."
Auditory event-related potentials over medial frontal electrodes express both negative and positive prediction errors,"Hsu, Yi-Fang; Haemaelaeinen, Jarmo A; Moutsopoulou, Karolina; Waszak, Florian.","Biological Psychology Vol. 106,  (Mar 1, 2015): 61-67."
The effects of facial color and inversion on the N170 event-related potential (ERP) component,"Minami, T; Nakajima, K; Changvisommid, L; Nakauchi, S.","Neuroscience Vol. 311,  (December 2015): 341-348."
Time course of the influence of musical expertise on the processing of vocal and musical sounds,"Rigoulot, S; Pell, MD; Armony, J L.","Neuroscience Vol. 290,  (Apr 2015): 175-184."
"Guidelines and best practices for electrophysiological data collection, analysis and reporting in autism","Webb, Sara Jane; Bernier, Raphael; Henderson, Heather A; Johnson, Mark H; Jones, Emily J. H; et al.","Journal of Autism and Developmental Disorders Vol. 45, Iss. 2,  (Feb 2015): 425-443."
"Electrophysiological indices of visual food cue-reactivity. Differences in obese, overweight and normal weight women","Hume, David John; Howells, Fleur Margaret; Rauch, H. G. Laurie; Kroff, Jacolene; Lambert, Estelle Victoria.","Appetite Vol. 85,  (Feb 1, 2015): 126-137."
Beta receptor-mediated modulation of the oddball P3 but not error-related ERP components in humans,"de Rover, Mischa; Brown, Stephen B. R. E; Band, Guido P; Giltay, Erik J; van Noorden, Martijn S; et al.","Psychopharmacology Vol. 232, Iss. 17,  (Sep 2015): 3161-3172."
EEG Recorded from the Ear: Characterizing the Ear-EEG Method,"Mikkelsen, Kaare B; Kappel, Simon L; Mandic, Danilo P; Kidmose, Preben.","Frontiers in Neuroscience; Lausanne (Nov 18, 2015)."
A theory of attentional modulations of the supratemporal generation of the auditory mismatch negativity (MMN),"Campbell, Tom A.","Frontiers in Human Neuroscience; Lausanne (Jan 29, 2015)."
"Binge drinking, depression, and electrocortical responses to emotional images","Connell, Arin M; Patton, Emily; McKillop, Hannah.","Psychology of Addictive Behaviors Vol. 29, Iss. 3,  (Sep 2015): 673-682. [Duplicate]"
The effect of affective context on visuocortical processing of neutral faces in social anxiety,"Wieser, Matthias J; Moscovitch, David A.","Frontiers in Psychology Vol. 6,  (Nov 30, 2015)."
Phase coherence of auditory steady-state response reflects the amount of cognitive workload in a modified N-back task,"Yokota, Yusuke; Naruse, Yasushi.","Neuroscience Research Vol. 100,  (Nov 2015): 39-45."
Validation of the Emotiv EPOC EEG system for research quality auditory event-related potentials in children,"Badcock, Nicholas A; Preece, Kathryn A; de Wit, Bianca; Glenn, Katharine; Fieder, Nora; et al.","PeerJ; San Diego (Apr 21, 2015)."
Cerebral correlates of faking: evidence from a brief implicit association test on doping attitudes,"Schindler, Sebastian; Wolff, Wanja; Kissler, Johanna M; Brand, Ralf.","Frontiers in Behavioral Neuroscience; Lausanne (May 29, 2015)."
Multiple gamma oscillations in the brain: A new strategy to differentiate functional correlates and P300 dynamics,"Başar, Erol; Tülay, Elif; Güntekin, Bahar.","International Journal of Psychophysiology Vol. 95, Iss. 3,  (Mar 2015): 406-420."
Resisting false recognition: An ERP study of lure discrimination,"Morcom, Alexa M.","Brain Research Vol. 1624,  (20151000): 336-348."
Temporal dynamics of contingency extraction from tonal and verbal auditory sequences,"Bendixen, Alexandra; Schwartze, Michael; Kotz, Sonja A.","Brain and Language Vol. 148,  (Sep 2015): 64-73."
Hemifield-dependent N1 and event-related theta/delta oscillations: An unbiased comparison of surface Laplacian and common EEG reference choices,"Kayser, Jürgen; Tenke, Craig E.","International Journal of Psychophysiology Vol. 97, Iss. 3,  (Sep 2015): 258-270."
Cerebral correlates of faking: evidence from a brief implicit association test on doping attitudes,"Schindler, Sebastian; Wolff, Wanja; Kissler, Johanna M; Brand, Ralf.","Frontiers in Behavioral Neuroscience Vol. 9,  (May 29, 2015). [Duplicate]"
Impaired target detection in schizophrenia and the ventral attentional network: Findings from a joint event-related potential-functional MRI analysis.,"Wynn, Jonathan K; Jimenez, Amy M; Roach, Brian J; Korb, Alexander; Lee, Junghee; et al.","NeuroImage. Clinical Vol. 9,  (2015): 95-102."
Event-related potentials to tones show differences between children with multiple risk factors for dyslexia and control children before the onset of formal reading instruction,"Hämäläinen, Jarmo A; Lohvansuu, Kaisa; Ervast, Leena; Leppänen, Paavo H. T.","International Journal of Psychophysiology Vol. 95, Iss. 2,  (Feb 2015): 101-112."
Preserved covert cognition in noncommunicative patients with severe brain injury?,"Schnakers, Caroline; Giacino, Joseph T; Løvstad, Marianne; Habbal, Dina; Boly, Melanie; et al.","Neurorehabilitation and Neural Repair Vol. 29, Iss. 4,  (May 2015): 308-317."
The ongoing cognitive processing of exclusionary social events: Evidence from event-related potentials,"Themanson, Jason R; Schreiber, Jennifer A; Larsen, Amanda D; Dunn, Kaitlin R; Ball, Aaron B; et al.","Social Neuroscience Vol. 10, Iss. 1,  (Jan 2015): 55-69."
Sensorimotor event-related desynchronization represents the excitability of human spinal motoneurons,"Takemi, M; Masakado, Y; Liu, M; Ushiba, J.","Neuroscience Vol. 297,  (Jun 2015): 58-67."
The premotor role of the prefrontal cortex in response consistency,"Perri, Rinaldo Livio; Berchicci, Marika; Lucci, Giuliana; Spinelli, Donatella; Di Russo, Francesco.","Neuropsychology Vol. 29, Iss. 5,  (Sep 2015): 767-775."
Semantic framework for mapping object-oriented model to semantic web languages,"Ježek, Petr; Mouček, Roman.","Frontiers in Neuroinformatics; Lausanne (Feb 25, 2015)."
Exploring the neurodevelopment of visual statistical learning using event-related brain potentials,"Jost, Ethan; Conway, Christopher M; Purdy, John D; Walk, Anne M; Hendricks, Michelle A.","Brain Research Vol. 1597,  (Feb 9, 2015): 95-107."
Effects of invalid feedback on learning and feedback-related brain activity in decision-making,"Ernst, Benjamin; Steinhauser, Marco.","Brain and Cognition Vol. 99,  (Oct 2015): 78-86."
EEG Recorded from the Ear: Characterizing the Ear-EEG Method,"Mikkelsen, Kaare B; Kappel, Simon L; Mandic, Danilo P; Kidmose, Preben.","Frontiers in Neuroscience Vol. 9,  (20151118). [Duplicate]"
Striking a balance: analyzing unbalanced event-related potential data.,"Tibon, Roni; Levy, Daniel A; National Library of Medicine.","Frontiers in psychology Vol. 6,  (2015): 555."
Mastication accelerates Go/No-go decisional processing: An event-related potential study,"Sakamoto, Kiwako; Nakata, Hiroki; Yumoto, Masato; Sadato, Norihiro; Kakigi, Ryusuke.","Clinical Neurophysiology Vol. 126, Iss. 11,  (Nov 2015): 2099-2107."
Cardiac and electro-cortical concomitants of social feedback processing in women,"Dekkers, Laura M. S; van der Molen, Melle J. W; Moor, Bregtje Gunther; van der Veen, Frederik M; van der Molen, Maurits W.","Social Cognitive and Affective Neuroscience Vol. 10, Iss. 11,  (Nov 2015): 1506-1514."
EEG potentials associated with artificial grammar learning in the primate brain,"Attaheri, Adam; Kikuchi, Yukiko; Milne, Alice E; Wilson, Benjamin; Alter, Kai; et al.","Brain and Language Vol. 148,  (Sep 2015): 74-80. [Duplicate]"
Extracting the neural representation of tone onsets for separate voices of ensemble music using multivariate EEG analysis,"Sturm, Irene; Treder, Matthias; Miklody, Daniel; Purwins, Hendrik; Dähne, Sven; et al.","Psychomusicology: Music, Mind and Brain Vol. 25, Iss. 4,  (Dec 2015): 366-379."
Perigenual anterior cingulate event-related potential precedes stop signal errors,"Chang, Andrew; Chen, Chien-Chung; Li, Hsin-Hung; Li, Chiang-Shan R.","NeuroImage Vol. 111,  (May 2015): 179-185."
From pre-attentive processes to durable representation: An ERP index of visual distraction,"Sysoeva, Olga V; Lange, Elke B; Sorokin, Alexander B; Campbell, Tom.","International Journal of Psychophysiology Vol. 95, Iss. 3,  (Mar 2015): 310-321."
EEG correlates of the severity of posttraumatic stress symptoms: A systematic review of the dimensional PTSD literature,"Lobo, Isabela; Portugal, Liana Catarina; Figueira, Ivan; Volchan, Eliane; David, Isabel; et al.","Journal of Affective Disorders Vol. 183,  (Sep 1, 2015): 210-220."
The Effect of Affective Context on Visuocortical Processing of Neutral Faces in Social Anxiety.,"Wieser, Matthias J; Moscovitch, David A; National Library of Medicine.","Frontiers in psychology Vol. 6,  (2015): 1824. [Duplicate]"
Elevated P3b latency variability in carriers of ZNF804A risk allele for psychosis,"Saville, Christopher W. N; Lancaster, Thomas M; Davies, Timothy J; Toumaian, Maida; Pappa, Eleni; et al.","NeuroImage Vol. 116,  (Aug 1, 2015): 207-213."
Brain evoked potential latencies optimization for spatial auditory brain–computer interface,"Cai, Zhenyu; Makino, Shoji; Rutkowski, Tomasz M.","Cognitive Computation Vol. 7, Iss. 1,  (Feb 2015): 34-43."
Sustained attention and prediction: distinct brain maturation trajectories during adolescence,"Thillay, Alix; Roux, Sylvie; Gissot, Valérie; Carteau-Martin, Isabelle; Knight, Robert T; et al.","Frontiers in Human Neuroscience; Lausanne (Sep 24, 2015)."
Convolutional Neural Network for Multi-Category Rapid Serial Visual Presentation BCI,"Manor, Ran; Geva, Amir B.","Frontiers in Computational Neuroscience; Lausanne (Dec 2, 2015)."
"Validation of mismatch negativity and P3a for use in multi-site studies of schizophrenia: Characterization of demographic, clinical, cognitive, and functional correlates in COGS-2","Light, Gregory A; Swerdlow, Neal R; Thomas, Michael L; Calkins, Monica E; Green, Michael F; et al.","Schizophrenia Research Vol. 163, Iss. 1-3,  (Apr 2015): 63-72."
Auditory P3a and P3b neural generators in schizophrenia: An adaptive sLORETA P300 localization approach,"Bachiller, Alejandro; Romero, Sergio; Molina, Vicente; Alonso, Joan F; Mañanas, Miguel A; et al.","Schizophrenia Research Vol. 169, Iss. 1-3,  (Dec 2015): 318-325."
Resisting false recognition: An ERP study of lure discrimination,"Morcom, Alexa M.","Brain Research Vol. 1624,  (Oct 22, 2015): 336-348. [Duplicate]"
Vection lies in the brain of the beholder: EEG parameters as an objective measurement of vection.,"Keshavarz, Behrang; Campos, Jennifer L; Berti, Stefan; National Library of Medicine.","Frontiers in psychology Vol. 6,  (2015): 1581."
Neural oscillatory correlates of duration maintenance in working memory,"Chen, Y G; Chen, X; Kuang, C W; Huang, X T.","Neuroscience Vol. 290,  (April 2015): 389-397."
Dual routes to cortical orienting responses: Novelty detection and uncertainty reduction,"Lange, Florian; Seer, Caroline; Finke, Mareike; Dengler, Reinhard; Kopp, Bruno.","Biological Psychology Vol. 105,  (Feb 2015): 66-71."
Neurocognitive impairment on motor imagery associated with positive symptoms in patients with first-episode schizophrenia: Evidence from event-related brain potentials,"Chen, Jiu; Wei, Dunhong; Yang, Laiqi; Wu, Xingqu; Ma, Wentao; et al.","Psychiatry Research: Neuroimaging Vol. 231, Iss. 3,  (Mar 30, 2015): 236-243."
Affected functional networks associated with sentence production in classic galactosemia,"Timmers, Inge; van den Hurk, Job; Hofman, Paul AM; Zimmermann, Luc JI; Uluda, Kamil; et al.","Brain Research Vol. 1616,  (Aug 2015): 166-176."
Memory in time: Electrophysiological comparison between reality filtering and temporal order judgment,"Liverani, M C; Manuel, AL; Bouzerda-Wahlen, A; Genetti, M; Guggisberg, A G; et al.","Neuroscience Vol. 289,  (March 2015): 279-288."
Migraine and attention to visual events during mind wandering,"Kam, Julia W. Y; Mickleborough, Marla J. S; Eades, Chelsea; Handy, Todd C.","Experimental Brain Research Vol. 233, Iss. 5,  (May 2015): 1503-1510."
Left dominance for language perception starts in the extrastriate cortex: An ERP and sLORETA study,"Selpien, Helene; Siebert, Carsten; Genc, Erhan; Beste, Christian; Faustmann, Pedro M; et al.","Behavioural Brain Research Vol. 291,  (September 2015): 325-333."
"P300 component in euthymic patients with bipolar disorder type I, bipolar disorder type II and healthy controls: A preliminary event-related potential study","Bersani, Francesco S; Minichino, Amedeo; Fattapposta, Francesco; Mannarelli, Daniela; Pauletti, Caterina; et al.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 26, Iss. 4,  (Mar 4, 2015): 206-210."
Electroencephalogram Feature Detection and Classification in People with Internet Addiction Disorder with Visual Oddball Paradigm,"Ling, Zou; Yue, Chen; Wenjie, Li; Fan, Jing.","Journal of Medical Imaging and Health Informatics Vol. 5, Iss. 7,  (November 2015): 1499-1503."
Hemispheric asymmetries in auditory temporal integration: A study of event-related potentials,"Clunies-Ross, Karen L; Brydges, Christopher R; Nguyen, An T; Fox, Allison M.","Neuropsychologia Vol. 68,  (Feb 1, 2015): 201-208."
The premotor role of the prefrontal cortex in response consistency,"Perri, Rinaldo Livio; Berchicci, Marika; Lucci, Giuliana; Spinelli, Donatella; Di Russo, Francesco.","Neuropsychology Vol. 29, Iss. 5,  (Sep 2015): 767-775. [Duplicate]"
The use of neurodiagnostic technologies in the 21st century neuroscientific revolution,"Bonner, Anna M.","The Neurodiagnostic Journal Vol. 55, Iss. 1,  (Mar 2015): 46-53."
P300 Event-Related Potential as an Indicator of Inattentional Deafness?,"Giraudet, Louise; St-Louis, Marie-Eve; Scannella, Sébastien; Causse, Mickaël.","PLoS One; San Francisco Vol. 10, Iss. 2,  (Feb 2015): e0118556."
The neural signature of the Fraser illusion: an explorative EEG study on Fraser-like displays,"Yun, Xuyan; Hazenberg, Simon J; Jacobs, Richard H. A. H; Qiu, Jiang; van Lier, Rob.","Frontiers in Human Neuroscience; Lausanne (Jul 2, 2015)."
Paying attention to my voice or yours: An ERP study with words,"Conde, Tatiana; Gonçalves, Óscar F; Pinheiro, Ana P.","Biological Psychology Vol. 111,  (Oct 2015): 40-52."
Electrophysiological Indices in Sportsmen: Correlations with the Contents of Iron and Copper in the Organism,"Evstaf'yeva, E V; Evstaf'yeva, I A; Zalata, O A; Perekotii, E V; Tymchenko, S L; et al.","Neurophysiology; New York Vol. 47, Iss. 6,  (Dec 2015): 472-477."
Frontal and occipital-parietal alpha oscillations distinguish between stimulus conflict and response conflict,"Tang, Dandan; Hu, Li; Lei, Yi; Li, Hong; Chen, Antao.","Frontiers in Human Neuroscience; Lausanne (Aug 6, 2015)."
Dissociation of category-learning systems via brain potentials,"Morrison, Robert G; Reber, Paul J; Bharani, Krishna L; Paller, Ken A.","Frontiers in Human Neuroscience; Lausanne (Jul 7, 2015)."
A computational analysis of the neural bases of Bayesian inference,"Kolossa, Antonio; Kopp, Bruno; Fingscheidt, Tim.","NeuroImage Vol. 106,  (Feb 1, 2015): 222-237."
Differential modulation of the N2 and P3 event-related potentials by response conflict and inhibition,"Groom, Madeleine J; Cragg, Lucy.","Brain and Cognition Vol. 97,  (Jul 2015): 1-9."
Electrophysiological evidence for the involvement of proactive and reactive control in a rewarded stop-signal task,"Schevernels, Hanne; Bombeke, Klaas; Van der Borght, Liesbet; Hopf, Jens-Max; Krebs, Ruth M; et al.","NeuroImage Vol. 121,  (Nov 1, 2015): 115-125. [Duplicate]"
Multiple linear regression to estimate time-frequency electrophysiological responses in single trials,"Hu, L; Zhang, Z G; Mouraux, A; Iannetti, G D.","NeuroImage Vol. 111,  (May 2015): 442-453."
"Electrophysiological indices of visual food cue-reactivity. Differences in obese, overweight and normal weight women","Hume, David John; Lambert, Estelle Victoria; Howells, Fleur Margaret; H.G. Laurie Rauch; Kroff, Jacolene.","Appetite Vol. 85,  (Feb 1, 2015): p. 126-137. [Duplicate]"
Individual differences in working memory capacity are reflected in different ERP and EEG patterns to task difficulty,"Dong, Shanshan; Reder, Lynne M; Yao, Yuan; Liu, Yuqiu; Chen, Feiyan.","Brain Research Vol. 1616,  (Aug 2015): 146-156."
Neural Mechanisms of Placebo Anxiolysis,"Meyer, Benjamin; Yuen, Kenneth SL; Ertl, Matthias; Polomac, Nenad; Mulert, Christoph; et al.","Journal of Neuroscience Vol. 35, Iss. 19,  (May 13, 2015): 7365-7373."
EEG Findings of Reduced Neural Synchronization during Visual Integration in Schizophrenia,"Wynn, Jonathan K; Roach, Brian J; Lee, Junghee; Horan, William P; Ford, Judith M; et al.","PLoS One; San Francisco Vol. 10, Iss. 3,  (Mar 2015): e0119849."
Balanced bilinguals favor lexical processing in their opaque language and conversion system in their shallow language,"Buetler, Karin A; de Leon Rodriguez, Diego; Laganaro, Marina; Mueri, Rene; Nyffeler, Thomas; et al.","Brain and Language Vol. 150,  (20151100): 166-176."
Associations of endogenous 17- beta -estradiol with theta amplitude and performance in semantic categorization in young women,"Brotzner, C P; Klimesch, W; Kerschbaum, H H.","Neuroscience Vol. 284,  (Jan 2015): 685-692."
Neural mechanisms of placebo anxiolysis,"Meyer, Benjamin; Yuen, Kenneth S. L; Ertl, Matthias; Polomac, Nenad; Mulert, Christoph; et al.","The Journal of Neuroscience Vol. 35, Iss. 19,  (May 13, 2015): 7365-7373. [Duplicate]"
Frontal P3 event-related potential is related to brain glutamine/glutamate ratio measured in vivo,"Hall, Mei-Hua; Jensen, JEric; Du, Fei; Smoller, Jordan W; O'Connor, Lauren; et al.","NeuroImage Vol. 111,  (May 2015): 186-191."
Unconscious attention modulates the silencing effect of top-down predictions,"Chen, Xu; Ran, Guangming; Zhang, Qi; Hu, Tianqiang.","Consciousness and Cognition: An International Journal Vol. 34,  (Jul 2015): 63-72."
Multivariate assessment of event-related potentials with the t-CWT method,"Bostanov, Vladimir.","BMC Neuroscience Vol. 16,  (Dec 2015)."
Effects of perceptual and semantic cues on ERP modulations associated with prospective memory,"Cousens, Ross; Cutmore, Timothy; Wang, Ya; Wilson, Jennifer; Chan, Raymond C. K; et al.","International Journal of Psychophysiology Vol. 98, Iss. 1,  (Oct 2015): 151-156."
Shutting down sensorimotor interference unblocks the networks for stimulus processing: An SMR neurofeedback training study,"Kober, Silvia Erika; Witte, Matthias; Stangl, Matthias; Väljamäe, Aleksander; Neuper, Christa; et al.","Clinical Neurophysiology Vol. 126, Iss. 1,  (Jan 2015): 82-95."
Microsaccade-related brain potentials signal the focus of visuospatial attention,"Meyberg, Susann; Werkle-Bergner, Markus; Sommer, Werner; Dimigen, Olaf.","NeuroImage Vol. 104,  (January 2015): 79-88."
Children with ADHD show impairments in multiple stages of information processing in a stroop task: An ERP study,"Kóbor, Andrea; Takács, Ádám; Bryce, Donna; Szűcs, Dénes; Honbolygó, Ferenc; et al.","Developmental Neuropsychology Vol. 40, Iss. 6,  (Aug 2015): 329-347."
The role of P300 event-related potentials in the cognitive recovery after the stroke,"Dejanović, Mirjana; Ivetić, Vesna; Nestorović, Vojkan; Erić, Mirela; Stanojević, Zorica; et al.","Acta Neurologica Belgica Vol. 115, Iss. 4,  (Dec 2015): 589-595."
Diminished P300 to physical risk in sensation seeking,"Zheng, Ya; Tan, Fei; Xu, Jing; Chang, Yi; Zhang, Yuanyuan; et al.","Biological Psychology Vol. 107,  (Apr 2015): 44-51."
The aging brain shows less flexible reallocation of cognitive resources during dual-task walking: A mobile brain/body imaging (MoBI) study,"Malcolm, Brenda R; Foxe, John J; Butler, John S; De Sanctis, Pierfilippo.","NeuroImage Vol. 117,  (Aug 15, 2015): 230-242."
Auditory P300 as a predictor of short-term prognosis in subjects at clinical high risk for psychosis,"Kim, Minah; Lee, Tae Young; Lee, Suji; Kim, Sung Nyun; Kwon, Jun Soo.","Schizophrenia Research Vol. 165, Iss. 2-3,  (Jul 2015): 138-144."
Electrophysiological evidence for the involvement of proactive and reactive control in a rewarded stop-signal task,"Schevernels, Hanne; Bombeke, Klaas; Van der Borght, Liesbet; Hopf, Jens-Max; Krebs, Ruth M; et al.","NeuroImage; Amsterdam Vol. 121,  (Nov 1, 2015): 115-125."
Approach of visual stimuli modulates spatial expectations for subsequent somatosensory stimuli,"Kimura, Tsukasa; Katayama, Jun'ichi.","International Journal of Psychophysiology Vol. 96, Iss. 3,  (Jun 2015): 176-182."
Positive and negative emotional contexts unevenly predict episodic memory,"Martínez-Galindo, Joyce Graciela; Cansino, Selene.","Behavioural Brain Research Vol. 291,  (Sep 15, 2015): 89-102."
Evidence that transcranial direct current stimulation (tDCS) generates little-to-no reliable neurophysiologic effect beyond MEP amplitude modulation in healthy human subjects: A systematic review,"Horvath, Jared Cooney; Forte, Jason D; Carter, Olivia.","Neuropsychologia Vol. 66,  (Jan 1, 2015): 213-236."
Perceived trustworthiness shapes neural empathic responses toward others' pain,"Sessa, Paola; Meconi, Federica.","Neuropsychologia Vol. 79, Iss. Part A,  (Dec 2015): 97-105."
P300 event-related potential in abstinent methamphetamine-dependent patients,"Haifeng, Jiang; Wenxu, Zhuang; Hong, Cheng; Chuanwei, Li; Jiang, Du; et al.","Physiology & Behavior Vol. 149,  (Oct 1, 2015): 142-148."
The utility of P300 as a schizophrenia endophenotype and predictive biomarker: Clinical and socio-demographic modulators in COGS-2,"Turetsky, Bruce I; Dress, Erich M; Braff, David L; Calkins, Monica E; Green, Michael F; et al.","Schizophrenia Research Vol. 163, Iss. 1-3,  (Apr 2015): 53-62."
Motivational significance and cognitive effort elicit different late positive potentials,"Matsuda, Izumi; Nittono, Hiroshi.","Clinical Neurophysiology Vol. 126, Iss. 2,  (Feb 2015): 304-313."
"Differences between target and non-target probe processing -- Combined evidence from fMRI, EEG and fMRI-constrained source analysis","Galashan, Daniela; Fehr, Thorsten; Herrmann, Manfred.","NeuroImage, suppl. C; Amsterdam Vol. 111,  (May 1, 2015): 289-299."
Infant Auditory Processing and Event-related Brain Oscillations,"Musacchia, Gabriella; Ortiz-Mantilla, Silvia; Realpe-Bonilla, Teresa; Roesler, Cynthia P; Benasich, April A.","Journal of Visualized Experiments Iss. 101,  (July 1, 2015)."
Neural Correlates of the Preserved Inhibition of Return in Schizophrenia,"Tang, Yingying; Li, Yan; Zhuo, Kaiming; Wang, Yan; Liao, Liwei; et al.","PLoS One; San Francisco Vol. 10, Iss. 4,  (Apr 2015): e0119521."
Exploring miniaturized EEG electrodes for brain‐computer interfaces. An EEG you do not see?,"Bleichner, Martin G; Lundbeck, Micha; Selisky, Matthias; Minow, Falk; Jäger, Manuela; et al.","Physiological Reports; Oxford Vol. 3, Iss. 4,  (Apr 2015)."
Neuroanatomical Markers of Social Hierarchy Recognition in Humans: A Combined ERP/MRI Study,"Santamaria-Garcia, Hernando; Burgaleta, Miguel; Sebastian-Galles, Nuria.","Journal of Neuroscience Vol. 35, Iss. 30,  (20150729): 10843-10850."
Neural patterns of the implicit association test,"Healy, Graham F; Boran, Lorraine; Smeaton, Alan F.","Frontiers in Human Neuroscience Vol. 9,  (Nov 24, 2015)."
