Title,Authors,Journal
"REVIEW ARTICLE: Electroencephalographic activity during wakefulness, rapid eye movement and non-rapid eye movement sleep in humans: Comparison of their circadian and homeostatic modulation","Cajochen, Christian; Dijk, Derk-Jan.","Sleep and Biological Rhythms Vol. 1, Iss. 2,  (Jun 2003): 85-95."
Is synchronized neuronal gamma activity relevant for selective attention?,"Fell, Juergen; Fernández, Guillén; Klaver, Peter; Elger, Christian E; Fries, Pascal.","Brain Research Reviews Vol. 42, Iss. 3,  (Jun 2003): 265-272."
Mental Tasks Induce Gamma EEG with Reduced Responsiveness in Primary Generalized Epilepsies,"Willoughby, John O; Fitzgibbon, Sean P; Pope, Kenneth J; Mackenzie, Lorraine; Davey, Matthew; et al.","Epilepsia Vol. 44, Iss. 11,  (Nov 2003): 1406-1412."
Spatial navigation in virtual reality environments: An EEG analysis,"Bischof, Walter R; Boulanger, Pierre.","CyberPsychology & Behavior Vol. 6, Iss. 5,  (Oct 2003): 487-495."
Coherent Oscillations in Neuronal Activity of the Supplementary Motor Area during a Visuomotor Task,"Lee, Daeyeol.","The Journal of Neuroscience Vol. 23, Iss. 17,  (Jul 2003): 6798-6809."
Temporal Stability of High-Frequency Brain Oscillations in the Human EEG,"Keil, Andreas; Stolarova, Margarita; Heim, Sabine; Gruber, Thomas; Müller, Matthias M.","Brain Topography Vol. 16, Iss. 2,  (Jan 2003 - Mar 2003): 101-110."
Association analysis of exonic variants of the GABA B-receptor gene and alpha electroencephalogram voltage in normal subjects and alcohol dependent patients,"Winterer, Georg; Mahlberg, Richard; Smolka, Michael N; Samochowiec, Jerzy; Ziller, Mario; et al.","Behavior Genetics Vol. 33, Iss. 1,  (Jan 2003): 7-15."
Beta and Gamma Oscillations in the Olfactory System of the Urethane-Anesthetized Rat,"Neville, Kevin R; Haberly, Lewis B.","Journal of Neurophysiology Vol. 90, Iss. 6,  (Dec 2003): 3921-3930."
High-Frequency Oscillation in the Hippocampus of the Behaving Rat and Its Modulation by the Histaminergic System,"Knoche, A; Yokoyama, H; Ponomarenko, A; Frisch, C; Huston, J; et al.","Hippocampus Vol. 13, Iss. 2,  (2003): 273-280."
Pathway-specific action of γ-hydroxybutyric acid in sensory thalamus and its relevance to absence seizures,"Gervasi, Nicolas; Monnier, Zohreh; Vincent, Pierre; Paupardin-Tritsch, Danièle; Hughes, Stuart W; et al.","The Journal of Neuroscience Vol. 23, Iss. 36,  (Dec 2003): 11469-11478."
Augmentation of induced visual gamma activity by increased task complexity,"Posada, Andres; Hugues, Etienne; Franck, Nicolas; Vianin, Pascal; Kilner, James.","European Journal of Neuroscience Vol. 18, Iss. 8,  (Oct 2003): 2351-2356. [Duplicate]"
"Neocortical very fast oscillations (ripples, 80-200 Hz) during seizures: Intracellular correlates","Grenier, Francois; Timofeev, Igor; Steriade, Mircea.","Journal of Neurophysiology Vol. 89, Iss. 2,  (Feb 2003): 841-852."
Analysis of frequency components of cortical potentials evoked by progressive misalignment of Kanizsa squares,"Bakhtazad, Leyla; Shumikhina, Svetlana; Molotchnikoff, Stéphane.","International Journal of Psychophysiology Vol. 50, Iss. 3,  (Nov 2003): 189-203."
Hallucinations: Synchronisation of thalamocortical γ oscillations underconstrained by sensory input,"Behrendt, R. P.","Consciousness and Cognition: An International Journal Vol. 12, Iss. 3,  (Sep 2003): 413-451."
Recovery function of and effects of hyperventilation on somatosensory evoked high-frequency oscillation in Parkinson's disease and myoclonus epilepsy,"Mochizuki, Hitoshi; Machii, Katsuyuki; Terao, Yasuo; Furubayashi, Toshiaki; Hanajima, Ritsuko; et al.","Neuroscience Research Vol. 46, Iss. 4,  (Aug 2003): 485-492."
Alcoholism and Human Electrophysiology,"Porjesz, Bernice; Begleiter, Henri.","Alcohol Research & Health Vol. 27, Iss. 2,  (2003): 153-160."
Gamma oscillations induced by kainate receptor activation in the entorhinal cortex in vitro,"Cunningham, Mark O; Davies, Ceri H; Buhl, Eberhard H; Kopell, Nancy; Whittington, Miles A.","The Journal of Neuroscience Vol. 23, Iss. 30,  (Oct 2003): 9761-9769."
A functional gamma-band defined by stimulus-dependent synchronization in area 18 of awake behaving cats,"Siegel, Markus; König, Peter.","The Journal of Neuroscience Vol. 23, Iss. 10,  (May 2003): 4251-4260."
Altered patterns of sleep and behavioral adaptability in NPAS2-deficient mice,"Dudley, Carol A; Erbel-Sieler, Claudia; Estill, Sandi Jo; Reick, Martin; Franken, Paul; et al.","Science Vol. 301, Iss. 5631,  (Jul 2003): 379-383."
